,Rutas,NetoMN,NetoUSD,ImpuestoMN,ImpuestosUSD,TotalMN,TotalUSD,ComisionMN,ComisionUSD,EfectivoMN,EfectivoUSD,CuentaCorrienteMN,CuentaCorrienteUSD,Agencia,Gestion,Mes
2073,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,4
2075,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,4
2077,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,4
2079,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,4
2081,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,4
2083,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,4
2085,LPB-VVI,261,0,66,0,327,0,0,0,327,0,0,0,LA PAZ AEROPUERTO,2020,4
2087,LPB-VVI,367,0,86,0,453,0,0,0,453,0,0,0,OFICINA LPB ZONA SUR,2020,4
2089,LPB-VVI,367,0,86,0,453,0,0,0,453,0,0,0,OFICINA LPB ZONA SUR,2020,4
2091,LPB-VVI,367,0,86,0,453,0,0,0,0,0,453,0,OFICINA LPB ZONA SUR,2020,4
2094,LPB-VVI,286,0,71,0,357,0,0,0,0,0,357,0,LA PAZ CIUDAD,2020,4
2097,LPB-VVI,37,0,8,0,45,0,0,0,0,0,45,0,OFICINA LPB ZONA SUR,2020,4
2100,LPB-VVI,367,0,86,0,453,0,0,0,0,0,453,0,LA PAZ AEROPUERTO,2020,4
2103,LPB-VVI,367,0,86,0,453,0,0,0,453,0,0,0,LA PAZ CIUDAD,2020,4
2105,LPB-CBB-SRE,278,0,68,0,346,0,0,0,346,0,0,0,OFICINA LPB ZONA SUR,2020,4
2107,LPB-VVI,367,0,86,0,453,0,0,0,453,0,0,0,LA PAZ CIUDAD,2020,4
2109,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ AEROPUERTO,2020,4
2119,LPB-CBB-VVI,312,0,91,0,403,0,0,0,403,0,0,0,LA PAZ AEROPUERTO,2020,4
2121,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,4
2123,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,4
2125,LPB-VVI,261,0,66,0,327,0,0,0,327,0,0,0,LA PAZ CIUDAD,2020,4
2127,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,4
2129,LPB-VVI,290,0,71,0,361,0,0,0,0,0,361,0,OFICINA LPB ZONA SUR,2020,4
2132,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,4
2134,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,4
2136,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,4
2138,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,4
2140,LPB-CBB,32,0,7,0,39,0,0,0,0,0,39,0,LA PAZ AEROPUERTO,2020,4
2148,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,4
2150,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,4
2152,LPB-CBB-TJA,422,0,97,0,519,0,0,0,519,0,0,0,LA PAZ AEROPUERTO,2020,4
2154,LPB-CBB-TJA,422,0,97,0,519,0,0,0,519,0,0,0,LA PAZ CIUDAD,2020,4
2156,LPB-CBB-TJA,283,0,70,0,353,0,0,0,353,0,0,0,LA PAZ CIUDAD,2020,4
2158,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,4
2160,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,4
2162,LPB-VVI-LPB,580,0,141,0,721,0,0,0,721,0,0,0,LA PAZ CIUDAD,2020,4
2164,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,4
2166,LPB-CIJ,479,0,108,0,587,0,0,0,587,0,0,0,LA PAZ CIUDAD,2020,4
2168,LPB-CBB,170,0,48,0,218,0,0,0,0,0,218,0,LA PAZ CIUDAD,2020,4
2171,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ AEROPUERTO,2020,4
2187,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,4
2189,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,4
2191,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,4
2193,LPB-VVI,261,0,66,0,327,0,0,0,327,0,0,0,OFICINA LPB ZONA SUR,2020,4
2195,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,4
2197,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,5
2199,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,5
2201,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,5
2203,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,5
2205,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,5
2207,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,5
2209,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ AEROPUERTO,2020,5
2211,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,5
2213,LPB-CBB-TJA,422,0,97,0,519,0,0,0,519,0,0,0,LA PAZ AEROPUERTO,2020,5
2215,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,5
2217,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,5
2219,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ AEROPUERTO,2020,5
2221,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ AEROPUERTO,2020,5
2223,LPB-CBB,6,0,2,0,8,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,5
2226,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,OFICINA LPB ZONA SUR,2020,5
2228,LPB-CBB,133,0,41,0,174,0,0,0,174,0,0,0,OFICINA LPB ZONA SUR,2020,5
2230,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,OFICINA LPB ZONA SUR,2020,5
2232,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,5
2235,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ CIUDAD,2020,5
2237,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ CIUDAD,2020,5
2239,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ AEROPUERTO,2020,5
2241,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,5
2251,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,OFICINA LPB ZONA SUR,2020,5
2253,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ CIUDAD,2020,5
2255,LPB-CBB,170,0,48,0,218,0,0,0,0,0,218,0,LA PAZ CIUDAD,2020,5
2258,LPB-CBB,170,0,48,0,218,0,0,0,0,0,218,0,LA PAZ AEROPUERTO,2020,5
2261,LPB-CBB,17,0,4,0,21,0,0,0,0,0,21,0,LA PAZ AEROPUERTO,2020,5
2264,LPB-CBB-LPB,386,0,104,0,490,0,0,0,490,0,0,0,LA PAZ CIUDAD,2020,5
2266,LPB-CBB-LPB,386,0,104,0,490,0,0,0,490,0,0,0,LA PAZ AEROPUERTO,2020,5
2268,LPB-CBB,202,0,55,0,257,0,0,0,0,0,257,0,LA PAZ AEROPUERTO,2020,5
2271,LPB-CBB,202,0,55,0,257,0,0,0,0,0,257,0,LA PAZ AEROPUERTO,2020,5
2274,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,5
2276,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,5
2278,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,5
2280,LPB-VVI,261,0,66,0,327,0,0,0,327,0,0,0,OFICINA LPB ZONA SUR,2020,5
2282,LPB-CBB-TJA,516,0,114,0,630,0,0,0,630,0,0,0,LA PAZ AEROPUERTO,2020,5
2284,LPB-CBB-LPB,310,0,89,0,399,0,0,0,399,0,0,0,LA PAZ CIUDAD,2020,5
2286,LPB-CBB-LPB,310,0,89,0,399,0,0,0,399,0,0,0,OFICINA LPB ZONA SUR,2020,5
2288,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,OFICINA LPB ZONA SUR,2020,5
2290,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ AEROPUERTO,2020,5
2292,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ AEROPUERTO,2020,5
2294,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ CIUDAD,2020,5
2296,LPB-CBB,40,0,7,0,47,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,5
2299,LPB-CBB,40,0,7,0,47,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,5
2302,LPB-CBB,40,0,7,0,47,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,5
2305,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ AEROPUERTO,2020,5
2307,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,5
2317,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,5
2319,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,5
2321,LPB-VVI,261,0,66,0,327,0,0,0,327,0,0,0,OFICINA LPB ZONA SUR,2020,5
2323,LPB-CBB,43,0,10,0,53,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,5
2326,LPB-CBB-LPB,102,0,20,0,122,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,5
2329,LPB-CBB-LPB,102,0,20,0,122,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,5
2332,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,5
2334,LPB-VVI,290,0,71,0,361,0,0,0,0,0,361,0,OFICINA LPB ZONA SUR,2020,5
2337,LPB-VVI,290,0,71,0,361,0,0,0,0,0,361,0,LA PAZ CIUDAD,2020,5
2340,LPB-CBB,193,0,52,0,245,0,0,0,245,0,0,0,LA PAZ CIUDAD,2020,5
2342,LPB-CBB-LPB,78,0,14,0,92,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,5
2345,LPB-CBB,193,0,52,0,245,0,0,0,245,0,0,0,OFICINA LPB ZONA SUR,2020,5
2347,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ AEROPUERTO,2020,5
2349,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,5
2351,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ CIUDAD,2020,5
2353,CBB-LPB,140,0,42,0,182,0,0,0,182,0,0,0,LA PAZ AEROPUERTO,2020,5
2355,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ AEROPUERTO,2020,5
2357,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,OFICINA LPB ZONA SUR,2020,5
2359,LPB-CBB,242,0,62,0,304,0,0,0,304,0,0,0,LA PAZ CIUDAD,2020,5
2361,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,5
2363,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ CIUDAD,2020,5
2365,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,OFICINA LPB ZONA SUR,2020,5
2367,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ AEROPUERTO,2020,5
2369,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ AEROPUERTO,2020,5
2371,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ AEROPUERTO,2020,5
2373,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ CIUDAD,2020,5
2383,LPB-CBB,133,0,41,0,174,0,0,0,174,0,0,0,OFICINA LPB ZONA SUR,2020,5
2385,LPB-CBB,133,0,41,0,174,0,0,0,174,0,0,0,LA PAZ AEROPUERTO,2020,5
2387,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ AEROPUERTO,2020,5
2389,LPB-VVI-LPB,580,0,141,0,721,0,0,0,721,0,0,0,LA PAZ AEROPUERTO,2020,5
2391,LPB-VVI-LPB,580,0,141,0,721,0,0,0,721,0,0,0,LA PAZ CIUDAD,2020,5
2393,LPB-VVI-EZE,0,203,0,106.48,0,309.48,0,0,2153.98,0,0,0,LA PAZ AEROPUERTO,2020,5
2395,LPB-CBB-SRE,287,0,71,0,358,0,0,0,358,0,0,0,OFICINA LPB ZONA SUR,2020,5
2397,LPB-CBB-SRE,287,0,71,0,358,0,0,0,358,0,0,0,OFICINA LPB ZONA SUR,2020,5
2399,LPB-CBB,242,0,62,0,304,0,0,0,304,0,0,0,LA PAZ CIUDAD,2020,5
2401,LPB-CBB,242,0,62,0,304,0,0,0,304,0,0,0,LA PAZ AEROPUERTO,2020,5
2403,LPB-CBB,30,0,6,0,36,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,5
2406,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,5
2408,CBB-LPB,62,0,13,0,75,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,5
2411,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,5
2413,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,5
2415,LPB-VVI,351,0,67,0,418,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,5
2418,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,OFICINA LPB ZONA SUR,2020,5
2423,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,5
2425,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ CIUDAD,2020,5
2427,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,5
2429,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,OFICINA LPB ZONA SUR,2020,5
2431,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,5
2433,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,5
2435,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,5
2437,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,5
2439,LPB-CBB,72,0,14,0,86,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,5
2450,LPB-CBB,72,0,14,0,86,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,5
2453,LPB-CBB-SRE,55,0,10,0,65,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,5
2456,LPB-CBB-SRE,5,0,1,0,6,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,5
2459,LPB-CBB-SRE,11,0,2,0,13,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,5
2462,LPB-CBB-SRE,11,0,2,0,13,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,5
2465,LPB-CIJ,326,0,78,0,404,0,0,0,404,0,0,0,LA PAZ CIUDAD,2020,5
2467,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,OFICINA LPB ZONA SUR,2020,5
2469,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,5
2471,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,5
2473,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,5
2475,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,5
2477,LPB-CBB,62,0,11,0,73,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,5
2480,LPB-CIJ,408,0,94,0,502,0,0,0,502,0,0,0,OFICINA LPB ZONA SUR,2020,5
2482,CBB-LPB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ AEROPUERTO,2020,5
2484,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,5
2486,LPB-VVI,29,0,6,0,35,0,0,0,35,0,0,0,LA PAZ AEROPUERTO,2020,5
2488,LPB-CBB,140,0,42,0,182,0,0,0,182,0,0,0,OFICINA LPB ZONA SUR,2020,5
2490,LPB-CBB,140,0,42,0,182,0,0,0,182,0,0,0,OFICINA LPB ZONA SUR,2020,5
2492,LPB-VVI,290,0,71,0,361,0,0,0,0,0,361,0,LA PAZ AEROPUERTO,2020,5
2495,LPB-VVI,290,0,71,0,361,0,0,0,0,0,361,0,OFICINA LPB ZONA SUR,2020,5
2498,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,5
2500,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ AEROPUERTO,2020,5
2502,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,OFICINA LPB ZONA SUR,2020,5
2504,LPB-VVI,290,0,71,0,361,0,0,0,0,0,361,0,OFICINA LPB ZONA SUR,2020,5
2515,LPB-VVI,29,0,6,0,35,0,0,0,0,0,35,0,LA PAZ AEROPUERTO,2020,5
2518,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,5
2520,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,OFICINA LPB ZONA SUR,2020,5
2522,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,5
2524,LPB-CIJ,408,0,94,0,502,0,0,0,502,0,0,0,OFICINA LPB ZONA SUR,2020,5
2526,LPB-VVI,290,0,71,0,361,0,0,0,0,0,361,0,LA PAZ CIUDAD,2020,5
2529,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,5
2531,LPB-VVI,29,0,6,0,35,0,0,0,35,0,0,0,OFICINA LPB ZONA SUR,2020,5
2533,LPB-VVI,290,0,71,0,361,0,0,0,0,0,361,0,OFICINA LPB ZONA SUR,2020,5
2536,LPB-VVI,290,0,71,0,361,0,0,0,0,0,361,0,LA PAZ CIUDAD,2020,5
2539,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,5
2541,LPB-VVI,261,0,66,0,327,0,0,0,327,0,0,0,LA PAZ CIUDAD,2020,5
2543,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,5
2545,LPB-CIJ,408,0,94,0,502,0,0,0,502,0,0,0,OFICINA LPB ZONA SUR,2020,5
2547,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,5
2549,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,5
2551,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,5
2553,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,5
2555,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ CIUDAD,2020,5
2557,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,5
2559,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,5
2561,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,5
2563,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,5
2565,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,5
2567,LPB-VVI,261,0,66,0,327,0,0,0,327,0,0,0,OFICINA LPB ZONA SUR,2020,5
2569,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,5
2571,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,5
2581,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ AEROPUERTO,2020,5
2583,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ CIUDAD,2020,5
2585,LPB-CBB,23,0,4,0,27,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,5
2588,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,5
2590,LPB-VVI,29,0,6,0,35,0,0,0,35,0,0,0,OFICINA LPB ZONA SUR,2020,5
2592,LPB-CBB,140,0,42,0,182,0,0,0,182,0,0,0,LA PAZ AEROPUERTO,2020,5
2594,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,5
2600,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,5
2605,LPB-CBB,140,0,42,0,182,0,0,0,182,0,0,0,LA PAZ AEROPUERTO,2020,5
2607,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ CIUDAD,2020,5
2609,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ AEROPUERTO,2020,5
2611,LPB-CBB,135,0,41,0,176,0,0,0,176,0,0,0,OFICINA LPB ZONA SUR,2020,5
2613,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ CIUDAD,2020,5
2615,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ CIUDAD,2020,5
2617,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ AEROPUERTO,2020,5
2619,LPB-CBB,202,0,55,0,257,0,0,0,257,0,0,0,LA PAZ CIUDAD,2020,5
2621,LPB-CBB,135,0,41,0,176,0,0,0,176,0,0,0,OFICINA LPB ZONA SUR,2020,5
2623,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,5
2625,LPB-VVI-LPB,580,0,141,0,721,0,0,0,0,0,721,0,LA PAZ AEROPUERTO,2020,5
2628,LPB-CBB-VVI,461,0,119,0,580,0,0,0,580,0,0,0,OFICINA LPB ZONA SUR,2020,5
2631,LPB-CBB-TJA,422,0,97,0,519,0,0,0,519,0,0,0,OFICINA LPB ZONA SUR,2020,5
2633,LPB-CBB-TJA,422,0,97,0,519,0,0,0,519,0,0,0,OFICINA LPB ZONA SUR,2020,5
2638,VVI-LPB,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,5
2651,LPB-VVI-LPB,580,0,141,0,721,0,0,0,721,0,0,0,LA PAZ CIUDAD,2020,5
2653,LPB-VVI-LPB,580,0,141,0,721,0,0,0,721,0,0,0,LA PAZ CIUDAD,2020,5
2655,LPB-VVI,261,0,66,0,327,0,0,0,327,0,0,0,OFICINA LPB ZONA SUR,2020,5
2657,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,5
2659,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,5
2661,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,5
2663,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ CIUDAD,2020,5
2665,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,5
2667,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ CIUDAD,2020,5
2669,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ AEROPUERTO,2020,5
2671,LPB-CBB,170,0,48,0,218,0,0,0,218,0,0,0,LA PAZ CIUDAD,2020,5
2673,LPB-CBB,17,0,4,0,21,0,0,0,21,0,0,0,OFICINA LPB ZONA SUR,2020,5
2675,CBB-LPB-CBB,484,0,123,0,607,0,0,0,607,0,0,0,LA PAZ AEROPUERTO,2020,5
2677,CBB-LPB-CBB,484,0,123,0,607,0,0,0,607,0,0,0,LA PAZ AEROPUERTO,2020,5
2679,CBB-LPB-CBB,484,0,123,0,607,0,0,0,607,0,0,0,OFICINA LPB ZONA SUR,2020,5
2681,CBB-LPB-CBB,484,0,123,0,607,0,0,0,607,0,0,0,LA PAZ AEROPUERTO,2020,5
2683,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,5
2685,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,5
2687,LPB-VVI-EZE,0,203,0,106.48,0,309.48,0,0,0,309.48,0,0,OFICINA LPB ZONA SUR,2020,5
2689,LPB-VVI-CBB-LPB,351,0,67,0,418,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,5
2693,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ CIUDAD,2020,5
2695,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,OFICINA LPB ZONA SUR,2020,5
2697,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,5
2699,LPB-CBB-TJA,94,0,17,0,111,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,5
2702,LPB-CBB-TJA,94,0,17,0,111,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,5
2713,LPB-VVI,718,0,153,0,871,0,0,0,871,0,0,0,OFICINA LPB ZONA SUR,2020,5
2715,LPB-VVI,290,0,71,0,361,0,0,0,361,0,0,0,LA PAZ AEROPUERTO,2020,5
2717,LPB-CBB,32,0,7,0,39,0,0,0,0,0,0,0,LA PAZ CIUDAD,2020,6
2720,LPB-CBB-TJA,16,0,3,0,19,0,0,0,0,0,0,0,OFICINA LPB ZONA SUR,2020,6
2723,LPB-CBB-TJA,52,0,10,0,62,0,0,0,62,0,0,0,LA PAZ AEROPUERTO,2020,6
2725,LPB-VVI,428,0,82,0,510,0,0,0,0,0,0,0,LA PAZ AEROPUERTO,2020,6
2728,LPB-CBB-TJA,422,0,97,0,519,0,0,0,519,0,0,0,LA PAZ AEROPUERTO,2020,6
